,GPU Name,Architecture,Foundry,Process Size,Transistors,Die Size,Release Date,Generation,Bus Interface,Base Clock,Boost Clock,Memory Clock,Memory Size,Memory Type,Memory Bus,Bandwidth,Shading Units,TMUs,ROPs,Compute Units,L1 Cache,L2 Cache,Pixel Rate,Texture Rate,FP32 (float),FP64 (double),TDP,DirectX,OpenGL,OpenCL,Vulkan,Shader Model,SMM Count,SM Count,Tensor Cores,RT Cores,L0 Cache,L3 Cache,Name
372,TU106,Turing,TSMC,12 nm,"10,800 million",445 mm²,"May 27th, 2019",Quadro Turing-M,PCIe 3.0 x16,945 MHz,1380 MHz,1750 MHz,6 GB,GDDR6,192 bit,336.0 GB/s,1920,120,64,,64 KB (per SM),4 MB,88.32 GPixel/s,165.6 GTexel/s,5.299 TFLOPS,165.6 GFLOPS,160 W,12 Ultimate,4.6,3.0,1.3,6.8,,30.0,240.0,30.0,,,Quadro RTX 3000 X2 Mobile
373,TU104,Turing,TSMC,12 nm,"13,600 million",545 mm²,"May 27th, 2019",Quadro Turing-M,PCIe 3.0 x16,780 MHz,1380 MHz,1500 MHz,8 GB,GDDR6,256 bit,384.0 GB/s,2560,160,64,,64 KB (per SM),4 MB,88.32 GPixel/s,220.8 GTexel/s,7.066 TFLOPS,220.8 GFLOPS,80 W,12 Ultimate,4.6,3.0,1.3,6.8,,40.0,320.0,40.0,,,Quadro RTX 4000 Max-Q
374,TU104,Turing,TSMC,12 nm,"13,600 million",545 mm²,"May 27th, 2019",Quadro Turing-M,PCIe 3.0 x16,1110 MHz,1560 MHz,1750 MHz,8 GB,GDDR6,256 bit,448.0 GB/s,2560,160,64,,64 KB (per SM),4 MB,99.84 GPixel/s,249.6 GTexel/s,7.987 TFLOPS,249.6 GFLOPS,110 W,12 Ultimate,4.6,3.0,1.3,6.8,,40.0,320.0,40.0,,,Quadro RTX 4000 Mobile
375,TU104,Turing,TSMC,12 nm,"13,600 million",545 mm²,"May 27th, 2019",Quadro Turing-M,PCIe 3.0 x16,600 MHz,1350 MHz,1500 MHz,16 GB,GDDR6,256 bit,384.0 GB/s,3072,192,64,,64 KB (per SM),4 MB,86.40 GPixel/s,259.2 GTexel/s,8.294 TFLOPS,259.2 GFLOPS,80 W,12 Ultimate,4.6,3.0,1.3,6.8,,48.0,384.0,48.0,,,Quadro RTX 5000 Max-Q
376,TU104,Turing,TSMC,12 nm,"13,600 million",545 mm²,"May 27th, 2019",Quadro Turing-M,PCIe 3.0 x16,1035 MHz,1530 MHz,1750 MHz,16 GB,GDDR6,256 bit,448.0 GB/s,3072,192,64,,64 KB (per SM),4 MB,97.92 GPixel/s,293.8 GTexel/s,9.400 TFLOPS,293.8 GFLOPS,110 W,12 Ultimate,4.6,3.0,1.3,6.8,,48.0,384.0,48.0,,,Quadro RTX 5000 Mobile
377,TU102,Turing,TSMC,12 nm,"18,600 million",754 mm²,"Sep 4th, 2019",Quadro Turing-M,PCIe 3.0 x16,1275 MHz,1455 MHz,1750 MHz,24 GB,GDDR6,384 bit,672.0 GB/s,4608,288,96,,64 KB (per SM),6 MB,139.7 GPixel/s,419.0 GTexel/s,13.41 TFLOPS,419.0 GFLOPS,unknown,12 Ultimate,4.6,3.0,1.3,6.8,,72.0,576.0,72.0,,,Quadro RTX 6000 Mobile
378,TU117,Turing,TSMC,12 nm,"4,700 million",200 mm²,"May 27th, 2019",Quadro Turing-M,PCIe 3.0 x16,765 MHz,1350 MHz,1250 MHz,4 GB,GDDR5,128 bit,80.00 GB/s,896,56,32,,64 KB (per SM),1024 KB,43.20 GPixel/s,75.60 GTexel/s,2.419 TFLOPS,75.60 GFLOPS,50 W,12,4.6,3.0,1.3,6.8,,14.0,,,,,Quadro T1000 Max-Q
379,TU117,Turing,TSMC,12 nm,"4,700 million",200 mm²,"May 27th, 2019",Quadro Turing-M,PCIe 3.0 x16,1395 MHz,1455 MHz,2001 MHz,4 GB,GDDR5,128 bit,128.1 GB/s,896,56,32,,64 KB (per SM),1024 KB,46.56 GPixel/s,81.48 GTexel/s,2.607 TFLOPS,81.48 GFLOPS,50 W,12,4.6,3.0,1.3,6.8,,14.0,,,,,Quadro T1000 Mobile
380,TU117,Turing,TSMC,12 nm,"4,700 million",200 mm²,"May 27th, 2019",Quadro Turing-M,PCIe 3.0 x16,1035 MHz,1395 MHz,1250 MHz,4 GB,GDDR5,128 bit,80.00 GB/s,1024,64,32,,64 KB (per SM),1024 KB,44.64 GPixel/s,89.28 GTexel/s,2.857 TFLOPS,89.28 GFLOPS,40 W,12,4.6,3.0,1.3,6.8,,16.0,,,,,Quadro T2000 Max-Q
381,TU117,Turing,TSMC,12 nm,"4,700 million",200 mm²,"May 27th, 2019",Quadro Turing-M,PCIe 3.0 x16,1575 MHz,1785 MHz,2001 MHz,4 GB,GDDR5,128 bit,128.1 GB/s,1024,64,32,,64 KB (per SM),1024 KB,57.12 GPixel/s,114.2 GTexel/s,3.656 TFLOPS,114.2 GFLOPS,60 W,12,4.6,3.0,1.3,6.8,,16.0,,,,,Quadro T2000 Mobile
382,Lexa,GCN 4.0,GlobalFoundries,14 nm,"2,200 million",103 mm²,"Sep 5th, 2018",Polaris Mobile,PCIe 3.0 x8,980 MHz,1046 MHz,1500 MHz,2 GB,GDDR5,64 bit,48.00 GB/s,512,32,16,8.0,16 KB (per CU),512 KB,16.74 GPixel/s,33.47 GTexel/s,"1,071 GFLOPS",66.94 GFLOPS,50 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon 540X Mobile
383,Polaris 23,GCN 4.0,GlobalFoundries,14 nm,"2,200 million",103 mm²,"Apr 11th, 2018",Polaris Mobile,PCIe 3.0 x8,,,1000 MHz,2 GB,GDDR5,64 bit,32.00 GB/s,640,40,16,10.0,16 KB (per CU),256 KB,17.31 GPixel/s,43.28 GTexel/s,"1,385 GFLOPS",86.56 GFLOPS,50 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon 550X Mobile
384,Polaris 21,GCN 4.0,GlobalFoundries,14 nm,"3,000 million",123 mm²,"Jul 16th, 2018",Radeon Pro Mac,PCIe 3.0 x8,,,1470 MHz,4 GB,GDDR5,128 bit,94.08 GB/s,768,48,16,12.0,16 KB (per CU),1024 KB,14.51 GPixel/s,43.54 GTexel/s,"1,393 GFLOPS",87.07 GFLOPS,75 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon Pro 555X
385,Polaris 21,GCN 4.0,GlobalFoundries,14 nm,"3,000 million",123 mm²,"Jul 16th, 2018",Radeon Pro Mac,PCIe 3.0 x8,,,1470 MHz,4 GB,GDDR5,128 bit,94.08 GB/s,1024,64,16,16.0,16 KB (per CU),1024 KB,16.06 GPixel/s,64.26 GTexel/s,2.056 TFLOPS,128.5 GFLOPS,75 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon Pro 560X
386,Vega 12,GCN 5.0,GlobalFoundries,14 nm,unknown,unknown,"Nov 14th, 2018",Radeon Pro Mac,PCIe 3.0 x16,815 MHz,1190 MHz,1200 MHz,4 GB,HBM2,1024 bit,307.2 GB/s,1024,64,32,16.0,16 KB (per CU),1024 KB,38.08 GPixel/s,76.16 GTexel/s,2.437 TFLOPS,152.3 GFLOPS,75 W,12,4.6,2.1,1.3,6.0,,,,,,,Radeon Pro Vega 16
387,Vega 12,GCN 5.0,GlobalFoundries,14 nm,unknown,unknown,"Nov 14th, 2018",Radeon Pro Mac,PCIe 3.0 x16,815 MHz,1283 MHz,740 MHz,4 GB,HBM2,1024 bit,189.4 GB/s,1280,80,32,20.0,16 KB (per CU),1024 KB,41.06 GPixel/s,102.6 GTexel/s,3.284 TFLOPS,205.3 GFLOPS,100 W,12,4.6,2.1,1.3,6.0,,,,,,,Radeon Pro Vega 20
388,Polaris 22,GCN 4.0,GlobalFoundries,14 nm,"5,000 million",208 mm²,"Apr 24th, 2018",Vega,IGP,931 MHz,1011 MHz,700 MHz,4 GB,HBM2,1024 bit,179.2 GB/s,1280,80,32,20.0,16 KB (per CU),1024 KB,32.35 GPixel/s,80.88 GTexel/s,2.588 TFLOPS,161.8 GFLOPS,65 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon Pro WX Vega M GL
389,Polaris 23,GCN 4.0,GlobalFoundries,14 nm,"2,200 million",103 mm²,"Apr 11th, 2018",Polaris Mobile,PCIe 3.0 x8,1124 MHz,1211 MHz,1500 MHz,2 GB,GDDR5,128 bit,96.00 GB/s,512,32,16,8.0,16 KB (per CU),512 KB,19.38 GPixel/s,38.75 GTexel/s,"1,240 GFLOPS",77.50 GFLOPS,50 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon RX 540X Mobile
390,Polaris 23,GCN 4.0,GlobalFoundries,14 nm,"2,200 million",103 mm²,"Apr 11th, 2018",Polaris Mobile,PCIe 3.0 x8,1100 MHz,1176 MHz,1500 MHz,2 GB,GDDR5,64 bit,48.00 GB/s,640,40,16,10.0,16 KB (per CU),512 KB,18.82 GPixel/s,47.04 GTexel/s,1.505 TFLOPS,94.08 GFLOPS,50 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon RX 550X Mobile
391,Polaris 21,GCN 4.0,GlobalFoundries,14 nm,"3,000 million",123 mm²,"Apr 11th, 2018",Polaris Mobile,MXM-B (3.0),,,1450 MHz,4 GB,GDDR5,128 bit,92.80 GB/s,1024,64,16,16.0,16 KB (per CU),1024 KB,20.40 GPixel/s,81.60 GTexel/s,2.611 TFLOPS,163.2 GFLOPS,65 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon RX 560X Mobile
392,Polaris 21,GCN 4.0,GlobalFoundries,14 nm,"3,000 million",123 mm²,"Apr 11th, 2018",Polaris Mobile,MXM-B (3.0),,,1750 MHz,4 GB,GDDR5,128 bit,112.0 GB/s,1024,64,16,16.0,16 KB (per CU),1024 KB,20.40 GPixel/s,81.60 GTexel/s,2.611 TFLOPS,163.2 GFLOPS,65 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon RX 560X Mobile
393,Polaris 21,GCN 4.0,GlobalFoundries,14 nm,"3,000 million",123 mm²,"Apr 11th, 2018",Polaris Mobile,MXM-B (3.0),1175 MHz,1202 MHz,1500 MHz,2 GB,GDDR5,128 bit,96.00 GB/s,1024,64,16,16.0,16 KB (per CU),1024 KB,19.23 GPixel/s,76.93 GTexel/s,2.462 TFLOPS,153.9 GFLOPS,65 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon RX 560X Mobile
394,Polaris 20,GCN 4.0,GlobalFoundries,14 nm,"5,700 million",232 mm²,"Apr 11th, 2018",Polaris Mobile,MXM-B (3.0),,,2000 MHz,8 GB,GDDR5,256 bit,256.0 GB/s,2304,144,32,36.0,16 KB (per CU),2 MB,40.51 GPixel/s,182.3 GTexel/s,5.834 TFLOPS,364.6 GFLOPS,100 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon RX 580X Mobile
395,Vega 10,GCN 5.0,GlobalFoundries,14 nm,"12,500 million",495 mm²,"Jun 1st, 2018",Polaris Mobile,PCIe 3.0 x16,1138 MHz,1301 MHz,800 MHz,8 GB,HBM2,2048 bit,409.6 GB/s,3584,224,64,56.0,16 KB (per CU),4 MB,83.26 GPixel/s,291.4 GTexel/s,9.326 TFLOPS,582.8 GFLOPS,120 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon RX Vega 56 Mobile
396,Polaris 22,GCN 4.0,GlobalFoundries,14 nm,"5,000 million",208 mm²,"Feb 1st, 2018",Vega,IGP,1063 MHz,1190 MHz,800 MHz,4 GB,HBM2,1024 bit,204.8 GB/s,1536,96,64,24.0,16 KB (per CU),1024 KB,76.16 GPixel/s,114.2 GTexel/s,3.656 TFLOPS,228.5 GFLOPS,100 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon RX Vega M GH
397,Polaris 22,GCN 4.0,GlobalFoundries,14 nm,"5,000 million",208 mm²,"Feb 1st, 2018",Vega,IGP,931 MHz,1011 MHz,700 MHz,4 GB,HBM2,1024 bit,179.2 GB/s,1280,80,32,20.0,16 KB (per CU),1024 KB,32.35 GPixel/s,80.88 GTexel/s,2.588 TFLOPS,161.8 GFLOPS,65 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon RX Vega M GL
398,Raven-M,GCN 5.0,GlobalFoundries,14 nm,"4,940 million",210 mm²,"Jan 8th, 2018",Vega IGP,IGP,300 MHz,1101 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,192,12,4,3.0,,,4.404 GPixel/s,13.21 GTexel/s,422.8 GFLOPS,26.42 GFLOPS,15 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon Vega 3 Mobile
399,Raven-M,GCN 5.0,GlobalFoundries,14 nm,"4,940 million",210 mm²,"Jan 8th, 2018",Vega IGP,IGP,300 MHz,1101 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,384,24,8,6.0,,,8.808 GPixel/s,26.42 GTexel/s,845.6 GFLOPS,52.85 GFLOPS,15 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon Vega 6 Mobile
400,Coffee Lake GT3e,Generation 9.5,Intel,14 nm+++,unknown,unknown,"Apr 3rd, 2018",HD Graphics-M,Ring Bus,300 MHz,1050 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,384,48,6,,,,6.300 GPixel/s,50.40 GTexel/s,806.4 GFLOPS,201.6 GFLOPS,15 W,12,4.6,3.0,1.3,6.4,,,,,,,Iris Plus Graphics 655 Mobile
401,Coffee Lake GT1,Generation 9.5,Intel,14 nm+++,unknown,unknown,"Apr 3rd, 2018",HD Graphics-M,Ring Bus,300 MHz,900 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,96,12,2,,,,1.800 GPixel/s,10.80 GTexel/s,172.8 GFLOPS,43.20 GFLOPS,15 W,12,4.6,3.0,1.3,6.4,,,,,,,UHD Graphics 610 Mobile
402,Amber Lake GT2,Generation 9.5,Intel,14 nm,unknown,unknown,"Nov 7th, 2018",HD Graphics-T,Ring Bus,300 MHz,900 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,192,24,3,,,,2.700 GPixel/s,21.60 GTexel/s,345.6 GFLOPS,86.40 GFLOPS,15 W,12,4.6,3.0,1.3,6.4,,,,,,,UHD Graphics 615 Mobile
403,Amber Lake GT2,Generation 9.5,Intel,14 nm,unknown,unknown,"Nov 7th, 2018",HD Graphics-T,Ring Bus,300 MHz,1050 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,192,24,3,,,,3.150 GPixel/s,25.20 GTexel/s,403.2 GFLOPS,100.8 GFLOPS,15 W,12,4.6,3.0,1.3,6.4,,,,,,,UHD Graphics 617 Mobile
404,Whiskey Lake GT2,Generation 9.5,Intel,14 nm,unknown,unknown,"Aug 28th, 2018",HD Graphics-M,Ring Bus,300 MHz,1000 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,192,24,3,,,,3.000 GPixel/s,24.00 GTexel/s,384.0 GFLOPS,96.00 GFLOPS,15 W,12,4.6,3.0,1.3,6.4,,,,,,,UHD Graphics 620 Mobile
405,Coffee Lake GT2,Generation 9.5,Intel,14 nm+++,unknown,unknown,"Apr 3rd, 2018",HD Graphics-M,Ring Bus,350 MHz,1000 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,192,24,3,,,,3.000 GPixel/s,24.00 GTexel/s,384.0 GFLOPS,96.00 GFLOPS,15 W,12,4.6,3.0,1.3,6.4,,,,,,,UHD Graphics 630 Mobile
406,Coffee Lake GT2,Generation 9.5,Intel,14 nm+++,unknown,unknown,"May 24th, 2018",HD Graphics-WM,Ring Bus,350 MHz,1200 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,192,24,3,,,,3.600 GPixel/s,28.80 GTexel/s,460.8 GFLOPS,115.2 GFLOPS,15 W,12,4.6,3.0,1.3,6.4,,,,,,,UHD Graphics P630 Mobile
407,GP107,Pascal,Samsung,14 nm,"3,300 million",132 mm²,"Jan 3rd, 2018",GeForce 10 Mobile,PCIe 3.0 x16,1000 MHz,1139 MHz,1752 MHz,4 GB,GDDR5,128 bit,112.1 GB/s,640,40,16,,48 KB (per SM),1024 KB,18.22 GPixel/s,45.56 GTexel/s,"1,458 GFLOPS",45.56 GFLOPS,75 W,12,4.6,3.0,1.3,6.8,,5.0,,,,,GeForce GTX 1050 Max-Q
408,GP107,Pascal,Samsung,14 nm,"3,300 million",132 mm²,"Jan 3rd, 2018",GeForce 10 Mobile,PCIe 3.0 x16,1152 MHz,1291 MHz,1752 MHz,4 GB,GDDR5,128 bit,112.1 GB/s,768,48,32,,48 KB (per SM),1024 KB,41.31 GPixel/s,61.97 GTexel/s,1.983 TFLOPS,61.97 GFLOPS,75 W,12,4.6,3.0,1.3,6.8,,6.0,,,,,GeForce GTX 1050 Ti Max-Q
409,GV10B,Volta,TSMC,12 nm,"9,000 million",350 mm²,Oct 2018,Tegra,PCIe 4.0 x4,854 MHz,1377 MHz,2133 MHz,16 GB,LPDDR4X,256 bit,136.5 GB/s,512,32,16,,128 KB (per SM),512 KB,22.03 GPixel/s,44.06 GTexel/s,"1,410 GFLOPS",705.0 GFLOPS,30 W,12,4.6,1.2,1.2,6.0,,8.0,64.0,,,,Jetson AGX Xavier 16 GB
410,GV10B,Volta,TSMC,12 nm,"9,000 million",350 mm²,Oct 2018,Tegra,PCIe 4.0 x4,854 MHz,1377 MHz,2133 MHz,32 GB,LPDDR4X,256 bit,136.5 GB/s,512,32,16,,128 KB (per SM),512 KB,22.03 GPixel/s,44.06 GTexel/s,"1,410 GFLOPS",705.0 GFLOPS,30 W,12,4.6,1.2,1.2,6.0,,8.0,64.0,,,,Jetson AGX Xavier 32 GB
411,GP104,Pascal,TSMC,16 nm,"7,200 million",314 mm²,"Feb 21st, 2018",Quadro Pascal-M,MXM-B (3.0),1139 MHz,1404 MHz,1753 MHz,6 GB,GDDR5,192 bit,168.3 GB/s,1792,112,64,,48 KB (per SM),1536 KB,89.86 GPixel/s,157.2 GTexel/s,5.032 TFLOPS,157.2 GFLOPS,75 W,12,4.6,3.0,1.3,6.8,,14.0,,,,,Quadro P3200 Max-Q
412,GP104,Pascal,TSMC,16 nm,"7,200 million",314 mm²,"Feb 21st, 2018",Quadro Pascal-M,MXM-B (3.0),1328 MHz,1543 MHz,1752 MHz,6 GB,GDDR5,192 bit,168.2 GB/s,1792,112,64,,48 KB (per SM),1536 KB,98.75 GPixel/s,172.8 GTexel/s,5.530 TFLOPS,172.8 GFLOPS,75 W,12,4.6,3.0,1.3,6.8,,14.0,,,,,Quadro P3200 Mobile
413,GP104,Pascal,TSMC,16 nm,"7,200 million",314 mm²,"Feb 21st, 2018",Quadro Pascal-M,MXM-B (3.0),1215 MHz,1480 MHz,1753 MHz,8 GB,GDDR5,256 bit,224.4 GB/s,2304,144,64,,48 KB (per SM),2 MB,94.72 GPixel/s,213.1 GTexel/s,6.820 TFLOPS,213.1 GFLOPS,100 W,12,4.6,3.0,1.3,6.8,,18.0,,,,,Quadro P4200 Max-Q
414,GP104,Pascal,TSMC,16 nm,"7,200 million",314 mm²,"Feb 21st, 2018",Quadro Pascal-M,MXM-B (3.0),1418 MHz,1594 MHz,1753 MHz,8 GB,GDDR5,256 bit,224.4 GB/s,2304,144,64,,48 KB (per SM),2 MB,102.0 GPixel/s,229.5 GTexel/s,7.345 TFLOPS,229.5 GFLOPS,100 W,12,4.6,3.0,1.3,6.8,,18.0,,,,,Quadro P4200 Mobile
415,GP108,Pascal,Samsung,14 nm,"1,800 million",74 mm²,"Jan 5th, 2018",Quadro Pascal-M,PCIe 3.0 x16,1455 MHz,1519 MHz,1253 MHz,2 GB,GDDR5,64 bit,40.10 GB/s,256,16,16,,48 KB (per SM),512 KB,24.30 GPixel/s,24.30 GTexel/s,777.7 GFLOPS,24.30 GFLOPS,18 W,12,4.6,3.0,1.3,6.8,,2.0,,,,,Quadro P500 Mobile
416,GP104,Pascal,TSMC,16 nm,"7,200 million",314 mm²,"Feb 21st, 2018",Quadro Pascal-M,MXM-B (3.0),1316 MHz,1569 MHz,1804 MHz,16 GB,GDDR5,256 bit,230.9 GB/s,2560,160,64,,48 KB (per SM),2 MB,100.4 GPixel/s,251.0 GTexel/s,8.033 TFLOPS,251.0 GFLOPS,100 W,12,4.6,3.0,1.3,6.8,,20.0,,,,,Quadro P5200 Max-Q
417,GP104,Pascal,TSMC,16 nm,"7,200 million",314 mm²,"Feb 21st, 2018",Quadro Pascal-M,MXM-B (3.0),1582 MHz,1759 MHz,1804 MHz,16 GB,GDDR5,256 bit,230.9 GB/s,2560,160,64,,48 KB (per SM),2 MB,112.6 GPixel/s,281.4 GTexel/s,9.006 TFLOPS,281.4 GFLOPS,100 W,12,4.6,3.0,1.3,6.8,,20.0,,,,,Quadro P5200 Mobile
418,GP107,Pascal,Samsung,14 nm,"3,300 million",132 mm²,"Feb 1st, 2018",Quadro Pascal-M,PCIe 3.0 x16,1177 MHz,1443 MHz,1502 MHz,4 GB,GDDR5,128 bit,96.13 GB/s,512,32,16,,48 KB (per SM),1024 KB,23.09 GPixel/s,46.18 GTexel/s,"1,478 GFLOPS",46.18 GFLOPS,40 W,12,4.6,3.0,1.3,6.8,,4.0,,,,,Quadro P620 Mobile
419,Banks,GCN 1.0,TSMC,28 nm,690 million,56 mm²,"Apr 18th, 2017",Polaris Mobile,PCIe 3.0 x8,,,1000 MHz,2 GB,DDR3,64 bit,16.00 GB/s,320,20,8,5.0,16 KB (per CU),128 KB,8.240 GPixel/s,20.60 GTexel/s,659.2 GFLOPS,41.20 GFLOPS,50 W,12,4.6,2.1 (1.2),1.2.170,6.5 (5.1),,,,,,,Radeon 520 Mobile DDR3
420,Banks,GCN 1.0,TSMC,28 nm,690 million,56 mm²,"Apr 18th, 2017",Polaris Mobile,PCIe 3.0 x8,,,1125 MHz,2 GB,GDDR5,64 bit,36.00 GB/s,320,20,8,5.0,16 KB (per CU),128 KB,8.240 GPixel/s,20.60 GTexel/s,659.2 GFLOPS,41.20 GFLOPS,50 W,12,4.6,2.1 (1.2),1.2.170,6.5 (5.1),,,,,,,Radeon 520 Mobile GDDR5
421,Weston,GCN 3.0,TSMC,28 nm,"1,550 million",125 mm²,"Apr 18th, 2017",Polaris Mobile,PCIe 3.0 x8,730 MHz,1021 MHz,900 MHz,2 GB,DDR3,64 bit,14.40 GB/s,384,24,8,6.0,16 KB (per CU),128 KB,8.168 GPixel/s,24.50 GTexel/s,784.1 GFLOPS,49.01 GFLOPS,50 W,12,4.6,2.1,1.2.170,6.5,,,,,,,Radeon 530 Mobile DDR3
422,Weston,GCN 3.0,TSMC,28 nm,"1,550 million",125 mm²,"Apr 18th, 2017",Polaris Mobile,PCIe 3.0 x8,730 MHz,891 MHz,900 MHz,2 GB,GDDR5,64 bit,28.80 GB/s,384,24,8,6.0,16 KB (per CU),128 KB,7.128 GPixel/s,21.38 GTexel/s,684.3 GFLOPS,42.77 GFLOPS,50 W,12,4.6,2.1,1.2.170,6.5,,,,,,,Radeon 530 Mobile GDDR5
423,Polaris 24,GCN 3.0,TSMC,28 nm,"1,550 million",125 mm²,"Apr 18th, 2017",Polaris Mobile,PCIe 3.0 x8,730 MHz,1024 MHz,1125 MHz,2 GB,GDDR5,64 bit,36.00 GB/s,384,24,8,6.0,16 KB (per CU),128 KB,8.192 GPixel/s,24.58 GTexel/s,786.4 GFLOPS,49.15 GFLOPS,50 W,12,4.6,2.1,1.2.170,6.5,,,,,,,Radeon 530X Mobile
424,Polaris 24,GCN 3.0,TSMC,28 nm,"1,550 million",125 mm²,"Apr 18th, 2017",Polaris Mobile,PCIe 3.0 x8,730 MHz,984 MHz,1125 MHz,2 GB,GDDR5,64 bit,36.00 GB/s,384,24,8,6.0,16 KB (per CU),128 KB,7.872 GPixel/s,23.62 GTexel/s,755.7 GFLOPS,47.23 GFLOPS,50 W,12,4.6,2.1,1.2.170,6.5,,,,,,,Radeon 535 Mobile
425,Lexa,GCN 4.0,GlobalFoundries,14 nm,"2,200 million",103 mm²,"Oct 3rd, 2017",Embedded,PCIe 3.0 x8,1124 MHz,1219 MHz,1500 MHz,4 GB,GDDR5,128 bit,96.00 GB/s,512,32,16,8.0,16 KB (per CU),512 KB,19.50 GPixel/s,39.01 GTexel/s,"1,248 GFLOPS",78.02 GFLOPS,40 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon E9171 MCM
426,Lexa,GCN 4.0,GlobalFoundries,14 nm,"2,200 million",103 mm²,"Oct 3rd, 2017",Embedded,MXM-A (3.0),1124 MHz,1219 MHz,1500 MHz,2 GB,GDDR5,64 bit,48.00 GB/s,512,32,16,8.0,16 KB (per CU),256 KB,19.50 GPixel/s,39.01 GTexel/s,"1,248 GFLOPS",78.02 GFLOPS,35 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon E9172 MXM
427,Lexa,GCN 4.0,GlobalFoundries,14 nm,"2,200 million",103 mm²,"Oct 3rd, 2017",Embedded,PCIe 3.0 x8,1124 MHz,1219 MHz,1500 MHz,2 GB,GDDR5,64 bit,48.00 GB/s,512,32,16,8.0,16 KB (per CU),256 KB,19.50 GPixel/s,39.01 GTexel/s,"1,248 GFLOPS",78.02 GFLOPS,35 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon E9173 PCIe
428,Lexa,GCN 4.0,GlobalFoundries,14 nm,"2,200 million",103 mm²,"Oct 3rd, 2017",Embedded,MXM-A (3.0),1124 MHz,1219 MHz,1500 MHz,4 GB,GDDR5,128 bit,96.00 GB/s,512,32,16,8.0,16 KB (per CU),512 KB,19.50 GPixel/s,39.01 GTexel/s,"1,248 GFLOPS",78.02 GFLOPS,50 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon E9174 MXM
429,Lexa,GCN 4.0,GlobalFoundries,14 nm,"2,200 million",103 mm²,"Oct 3rd, 2017",Embedded,PCIe 3.0 x8,1124 MHz,1219 MHz,1500 MHz,4 GB,GDDR5,128 bit,96.00 GB/s,512,32,16,8.0,16 KB (per CU),512 KB,19.50 GPixel/s,39.01 GTexel/s,"1,248 GFLOPS",78.02 GFLOPS,50 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon E9175 PCIe
430,Polaris 21,GCN 4.0,GlobalFoundries,14 nm,"3,000 million",123 mm²,"Jun 5th, 2017",Radeon Pro Mac,PCIe 3.0 x8,,,1275 MHz,2 GB,GDDR5,128 bit,81.60 GB/s,768,48,16,12.0,16 KB (per CU),1024 KB,13.60 GPixel/s,40.80 GTexel/s,"1,306 GFLOPS",81.60 GFLOPS,75 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon Pro 555
431,Polaris 21,GCN 4.0,GlobalFoundries,14 nm,"3,000 million",123 mm²,"Apr 18th, 2017",Radeon Pro Mac,PCIe 3.0 x8,,,1270 MHz,4 GB,GDDR5,128 bit,81.28 GB/s,1024,64,16,16.0,16 KB (per CU),1024 KB,14.51 GPixel/s,58.05 GTexel/s,1.858 TFLOPS,116.1 GFLOPS,75 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon Pro 560
432,Ellesmere,GCN 4.0,GlobalFoundries,14 nm,"5,700 million",232 mm²,"Jun 5th, 2017",Radeon Pro Mac,PCIe 3.0 x16,1000 MHz,1105 MHz,1695 MHz,4 GB,GDDR5,256 bit,217.0 GB/s,1792,112,32,28.0,16 KB (per CU),2 MB,35.36 GPixel/s,123.8 GTexel/s,3.960 TFLOPS,247.5 GFLOPS,150 W,12,4.6,2.1,1.3,6.7,,,,,,,Radeon Pro 570
